Path	Segment	Id	Parent	RR
./corpus_rs3/corpus/19.rs3	 принесшего неисчислимые беды миллионам афганцев,	14	13	elaboration
./corpus_rs3/corpus/19.rs3	 были подорваны экономические и социальные основы афганского государства.	15	135	same-unit
./corpus_rs3/corpus/19.rs3	 И это афганский народ не забывает сегодня	16	136	joint
./corpus_rs3/corpus/19.rs3	 и не забудет завтра».	17	136	joint
./corpus_rs3/corpus/19.rs3	 ##### Впрочем, с уходом «шурави»	18	142	span
./corpus_rs3/corpus/19.rs3	 (как называли военнослужащих Советской армии)	19	18	elaboration
./corpus_rs3/corpus/19.rs3	 на афганской земле не наступило «конца истории» по сценариям Фрэнсиса Фукуямы.	20	143	same-unit
./corpus_rs3/corpus/19.rs3	 Сначала свержение ненавистного «коммунистического режима» Наджибуллы (на деле — светской антиклерикальной власти,	21	144	span
./corpus_rs3/corpus/19.rs3	 отказавшейся от «бессмертного учения» еще накануне распада СССР)	22	21	elaboration
./corpus_rs3/corpus/19.rs3	 , затем перманентная война победителей,	23	145	sequence
./corpus_rs3/corpus/19.rs3	 потом «Талибан»,	24	146	span
./corpus_rs3/corpus/19.rs3	 показавшийся возвратом в светлое средневековое прошлое.	25	24	elaboration
./corpus_rs3/corpus/19.rs3	 На смену талибам пришла пора «демократизации» под флагами НАТО и США.	26	151	contrast
./corpus_rs3/corpus/19.rs3	 Однако многочисленные теракты	27	152	span
./corpus_rs3/corpus/19.rs3	 (объектами которых становятся не только военнослужащие коалиции, но и высокие чины из Вашингтона,	28	150	span
./corpus_rs3/corpus/19.rs3	 приезжающие проверить результаты «демократического транзита»)	29	28	elaboration
./corpus_rs3/corpus/19.rs3	 и регулярные всплески нестабильности заставляют с новой силой искать ответы на неудобные вопросы.	30	155	same-unit
./corpus_rs3/corpus/19.rs3	 На те вопросы, которые не попадают в официальные ноты и заявления стран ЕС и США (как, впрочем, и в комментарии российских политиков).	31	158	joint
./corpus_rs3/corpus/19.rs3	 Почему после многолетней операции НАТО	32	156	span
